
0.000000000000e+000	0.000000000000e+000
2.000000000000e-007	3.141592653569e-005
2.168224000005e-007	3.405838294850e-005
2.504672000014e-007	3.934329577407e-005
3.177568000033e-007	4.991312142509e-005
4.523360000070e-007	7.105277272642e-005
7.214944000145e-007	1.133320753249e-004
1.259811200029e-006	1.978906804945e-004
2.336444800059e-006	3.670078906396e-004
4.489712000119e-006	7.052423094769e-004
8.796246400238e-006	1.381711135922e-003
1.740931520048e-005	2.734648700555e-003
3.463545280095e-005	5.440523130090e-003
5.463545280095e-005	8.582112643277e-003
7.463545280095e-005	1.172369876838e-002
9.463545280095e-005	1.486528026515e-002
1.146354528010e-004	1.800685589335e-002
1.346354528010e-004	2.114842441273e-002
1.546354528010e-004	2.428998458304e-002
1.746354528010e-004	2.743153516405e-002
1.946354528010e-004	3.057307491552e-002
2.146354528010e-004	3.371460259723e-002
2.346354528010e-004	3.685611696895e-002
2.546354528010e-004	3.999761679046e-002
2.746354528010e-004	4.313910082154e-002
2.946354528010e-004	4.628056782198e-002
3.146354528010e-004	4.942201655160e-002
3.346354528010e-004	5.256344577018e-002
3.546354528010e-004	5.570485423755e-002
3.746354528010e-004	5.884624071352e-002
3.946354528010e-004	6.198760395793e-002
4.146354528010e-004	6.512894273061e-002
4.346354528010e-004	6.827025579142e-002
4.546354528010e-004	7.141154190021e-002
4.746354528010e-004	7.455279981686e-002
4.946354528010e-004	7.769402830124e-002
5.146354528010e-004	8.083522611325e-002
5.346354528010e-004	8.397639201280e-002
5.546354528010e-004	8.711752475979e-002
5.746354528010e-004	9.025862311416e-002
5.946354528010e-004	9.339968583586e-002
6.146354528010e-004	9.654071168485e-002
6.346354528010e-004	9.968169942109e-002
6.546354528010e-004	1.028226478046e-001
6.746354528010e-004	1.059635555953e-001
6.946354528010e-004	1.091044215533e-001
7.146354528010e-004	1.122452444386e-001
7.346354528010e-004	1.153860230112e-001
7.546354528010e-004	1.185267560313e-001
7.746354528010e-004	1.216674422589e-001
7.946354528010e-004	1.248080804541e-001
8.146354528010e-004	1.279486693771e-001
8.346354528010e-004	1.310892077879e-001
8.546354528010e-004	1.342296944469e-001
8.746354528010e-004	1.373701281140e-001
8.946354528010e-004	1.405105075496e-001
9.146354528010e-004	1.436508315139e-001
9.346354528010e-004	1.467910987671e-001
9.546354528010e-004	1.499313080695e-001
9.746354528010e-004	1.530714581814e-001
9.946354528010e-004	1.562115478631e-001
1.000000000000e-003	1.570537953906e-001



