---- Page: "Transient"
---- Graph: "Transient"
---- Left Axis: LINEAR "Voltage (V)"
---- Bottom Axis: LINEAR "Time (s)"
---- Trace: 1 LEFT BOTTOM "V(2)"
0.000000000000e+000	0.000000000000e+000
1.000000000000e-011	9.999999333333e-003
2.000000000000e-011	1.999999800000e-002
4.000000000000e-011	3.999999400000e-002
8.000000000000e-011	7.999997800000e-002
1.600000000000e-010	1.599999140000e-001
3.200000000000e-010	3.199996580003e-001
6.400000000000e-010	6.399986340021e-001
1.000000000000e-009	9.999966660077e-001
1.064000000000e-009	9.999962393427e-001
1.192000000000e-009	9.999953860129e-001
1.448000000000e-009	9.999936793556e-001
1.960000000000e-009	9.999902660496e-001
2.984000000000e-009	9.999834394727e-001
5.032000000000e-009	9.999697864586e-001
9.128000000000e-009	9.999424809898e-001
1.732000000000e-008	9.998878722889e-001
3.370400000000e-008	9.997786638336e-001
6.647200000000e-008	9.995602827046e-001
1.320080000000e-007	9.991236635336e-001
2.630800000000e-007	9.982509972272e-001
5.252240000000e-007	9.965079502595e-001
1.049512000000e-006	9.930309789672e-001
2.098088000000e-006	9.861133680806e-001
4.195240000000e-006	9.724222120304e-001
8.389544000000e-006	9.456062307579e-001
1.677815200000e-005	8.941625665110e-001
2.677815200000e-005	8.364746589104e-001
3.677815200000e-005	7.825085518056e-001
4.677815200000e-005	7.320241290352e-001
5.677815200000e-005	6.847967658030e-001
6.677815200000e-005	6.406163292355e-001
7.677815200000e-005	5.992862434184e-001
8.677815200000e-005	5.606226147546e-001
9.677815200000e-005	5.244534137502e-001
1.067781520000e-004	4.906177095882e-001
1.167781520000e-004	4.589649540849e-001
1.267781520000e-004	4.293543118429e-001
1.367781520000e-004	4.016540336193e-001
1.467781520000e-004	3.757408701224e-001
1.567781520000e-004	3.514995236277e-001
1.667781520000e-004	3.288221349736e-001
1.767781520000e-004	3.076078036542e-001
1.867781520000e-004	2.877621388735e-001
1.967781520000e-004	2.691968395644e-001
2.067781520000e-004	2.518293015028e-001
2.167781520000e-004	2.355822497693e-001
2.267781520000e-004	2.203833949234e-001
2.367781520000e-004	2.061651113593e-001
2.467781520000e-004	1.928641364136e-001
2.567781520000e-004	1.804212888850e-001
2.667781520000e-004	1.687812057142e-001
2.767781520000e-004	1.578920956524e-001
2.867781520000e-004	1.477055088213e-001
2.967781520000e-004	1.381761211416e-001
3.067781520000e-004	1.292615326679e-001
3.167781520000e-004	1.209220789353e-001
3.267781520000e-004	1.131206544765e-001
3.367781520000e-004	1.058225477255e-001
3.467781520000e-004	9.899528657200e-002
3.567781520000e-004	9.260849388066e-002
3.667781520000e-004	8.663375233130e-002
3.767781520000e-004	8.104447797923e-002
3.867781520000e-004	7.581580197298e-002
3.967781520000e-004	7.092445990311e-002
4.067781520000e-004	6.634868828981e-002
4.167781520000e-004	6.206812774877e-002
4.267781520000e-004	5.806373240433e-002
4.367781520000e-004	5.431768514700e-002
4.467781520000e-004	5.081331835824e-002
4.567781520000e-004	4.753503974972e-002
4.667781520000e-004	4.446826298722e-002
4.767781520000e-004	4.159934279033e-002
4.867781520000e-004	3.891551421932e-002
4.967781520000e-004	3.640483587894e-002
5.000010000000e-004	3.563096772586e-002
5.000011000000e-004	3.563094397190e-002
5.000013000000e-004	3.563089646401e-002
5.000017000000e-004	3.563080144841e-002
5.000020000000e-004	3.563073018688e-002
5.000020800000e-004	3.563071118383e-002
5.000022400000e-004	3.563067317776e-002
5.000025600000e-004	3.563059716574e-002
5.000032000000e-004	3.563044514218e-002
5.000044800000e-004	3.563014109701e-002
5.000070400000e-004	3.562953301446e-002
5.000121600000e-004	3.562831688048e-002
5.000224000000e-004	3.562588473706e-002
5.000428800000e-004	3.562102094829e-002
5.000838400000e-004	3.561129536269e-002
5.001657600000e-004	3.559185215651e-002
5.003296000000e-004	3.555299758252e-002
5.006572800000e-004	3.547541561428e-002
5.013126400000e-004	3.532075901070e-002
5.026233600000e-004	3.501346410052e-002
5.052448000001e-004	3.440686005112e-002
